patent_id,inventor_id,name,location_id
10920314,fl:di_ln:thakur-1,Digvijay Bhagwan Thakur,4cc3132d-16c8-11ed-9b5f-1234bde3cd05
10357186,fl:sh_ln:sonenblum-1,Sharon E. Sonenblum,ec2f0cf3-16c7-11ed-9b5f-1234bde3cd05
11735363,fl:ar_ln:foreman-3,Arron J. Foreman,e9728ee9-16c7-11ed-9b5f-1234bde3cd05
11086142,fl:ge_ln:kelch-2,Gerhard Kelch,2acda6af-16c8-11ed-9b5f-1234bde3cd05
10239181,fl:yo_ln:zhao-6,Yongwang Zhao,728ae6b3-16c8-11ed-9b5f-1234bde3cd05
10057785,fl:ji_ln:kwak-45,Jinsam Kwak,75436e0d-16c8-11ed-9b5f-1234bde3cd05
12032585,fl:li_ln:song-50,Lin Song,8801128f-16c8-11ed-9b5f-1234bde3cd05
12398359,fl:ge_ln:fujii-2,Genichiro Fujii,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
11506109,fl:pi_ln:boffelli-2,Piercarlo Boffelli,8cfeb581-49af-11ed-9879-1234bde3cd05
11129330,fl:si_ln:kim-132,Siyong Kim,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
10819418,fl:th_ln:judd-1,Thomas D. Judd,9d73ed82-16c8-11ed-9b5f-1234bde3cd05
11657742,fl:yi_ln:lin-272,Yingkan Lin,13f05eea-16c8-11ed-9b5f-1234bde3cd05
10480810,fl:hy_ln:kim-1073,Hyunki Kim,d0482239-16c7-11ed-9b5f-1234bde3cd05
10731504,fl:an_ln:moutaux-1,Antoine Pascal MOUTAUX,44dd38dc-16c8-11ed-9b5f-1234bde3cd05
10254190,fl:dr_ln:dominique-1,Drew Allen Dominique,c7ab03d3-16c7-11ed-9b5f-1234bde3cd05
10240503,fl:ge_ln:maguin-1,Georges Maguin,491d513a-16c8-11ed-9b5f-1234bde3cd05
9454092,fl:ka_ln:ida-8,Kazutaka Ida,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
11848088,fl:da_ln:weinstein-3,Daniel Weinstein,92237ca2-16c8-11ed-9b5f-1234bde3cd05
11993903,fl:ad_ln:hiller-1,Adam Hiller,f3f04d64-16c7-11ed-9b5f-1234bde3cd05
9734034,fl:ma_ln:boehm-14,Max Boehm,b43d2a83-16c7-11ed-9b5f-1234bde3cd05
12438049,fl:yu_ln:lee-529,Yun Lee,8dfb2059-49af-11ed-9879-1234bde3cd05
10134625,fl:ya_ln:yan-35,Yan Yan,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
10494164,fl:th_ln:stoneberg-1,Thomas C. Stoneberg,e313a1fc-16c7-11ed-9b5f-1234bde3cd05
10153630,fl:ko_ln:yonezu-1,Kouji Yonezu,8bf20cf7-16c8-11ed-9b5f-1234bde3cd05
10890003,fl:ed_ln:gasiecki-1,Edmund P. Gasiecki,0078de6b-16c8-11ed-9b5f-1234bde3cd05
12060258,fl:ha_ln:saukkonen-2,Hanna-Leena Saukkonen,0712f582-16c8-11ed-9b5f-1234bde3cd05
9269936,fl:ra_ln:angerbauer-1,Ralf Angerbauer,27f281f2-16c8-11ed-9b5f-1234bde3cd05
D1041661,fl:st_ln:daly-4,Steven Ross Daly,816d2d55-16c8-11ed-9b5f-1234bde3cd05
9729395,fl:su_ln:anantharaman-2,Sundar Anantharaman,816d1200-16c8-11ed-9b5f-1234bde3cd05
9565990,fl:by_ln:yi-11,Byung-Ju Yi,75436e0d-16c8-11ed-9b5f-1234bde3cd05
D1060807,fl:jo_ln:larsson-15,Johan Larsson,1b01e706-16c8-11ed-9b5f-1234bde3cd05
9501323,fl:ch_ln:krygowski-1,Christopher A. Krygowski,0e5b6e0d-16c8-11ed-9b5f-1234bde3cd05
11834597,fl:eu_ln:jang-22,Eun Joo Jang,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
9856503,fl:ch_ln:ronsick-2,Christopher S. Ronsick,03373085-16c8-11ed-9b5f-1234bde3cd05
9901021,fl:ty_ln:schleicher-1,Tyler D. Schleicher,dc878f63-16c7-11ed-9b5f-1234bde3cd05
D746776,fl:mi_ln:francisco-4,Michael Joseph Francisco,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
11555914,fl:yo_ln:park-531,Young-Sik Park,3eb30168-16c8-11ed-9b5f-1234bde3cd05
9097767,fl:ma_ln:howell-5,Mark N. Howell,ed7442f6-16c7-11ed-9b5f-1234bde3cd05
10320009,fl:yo_ln:fukuyama-4,Yosuke Fukuyama,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
11609068,fl:ad_ln:wright-1,Aden P. Wright,b9398468-16c7-11ed-9b5f-1234bde3cd05
9540693,fl:na_ln:abbas-1,Nacer Eddine Abbas,173808ad-16c8-11ed-9b5f-1234bde3cd05
11074363,fl:ma_ln:schultz-34,Mark E. Schultz,247a04ad-16c8-11ed-9b5f-1234bde3cd05
11217112,fl:li_ln:zhang-382,Liutao Zhang,93778f03-16c8-11ed-9b5f-1234bde3cd05
10683771,fl:an_ln:jausovec-1,Antoine Jean Jausovec,44feed13-16c8-11ed-9b5f-1234bde3cd05
9315698,fl:mo_ln:noseda-2,Monica Noseda,8a2377c5-16c8-11ed-9b5f-1234bde3cd05
12125945,fl:yo_ln:baek-23,Yong Hyun BAEK,6d731d5e-49af-11ed-9879-1234bde3cd05
11562632,fl:su_ln:bleakley-1,Suzanne M. Bleakley,6d380d52-16c8-11ed-9b5f-1234bde3cd05
11240510,fl:so_ln:yuan-7,Song Yuan,4d375dc7-16c8-11ed-9b5f-1234bde3cd05
10786020,fl:jo_ln:weber-6,Joseph P. Weber,ed8af796-16c7-11ed-9b5f-1234bde3cd05
9507815,fl:hi_ln:gildhoff-1,Hinnerk Gildhoff,2b46fc78-16c8-11ed-9b5f-1234bde3cd05
10436850,fl:ju_ln:hatano-1,Junichi Hatano,8bf15d99-16c8-11ed-9b5f-1234bde3cd05
9304076,fl:ru_ln:xu-35,Rui Xu,93778f03-16c8-11ed-9b5f-1234bde3cd05
10292877,fl:ku_ln:nahavandi-1,Kurosh Nahavandi,e6abf475-16c7-11ed-9b5f-1234bde3cd05
9476694,fl:ca_ln:yourassowsky-1,Catherine Yourassowsky,11be9727-16c8-11ed-9b5f-1234bde3cd05
11944989,fl:zh_ln:yu-222,Zhangjun Yu,35cb31a8-16c8-11ed-9b5f-1234bde3cd05
11715695,fl:jo_ln:rosenfeld-5,Jonathan Rosenfeld,12c9bbe6-16c8-11ed-9b5f-1234bde3cd05
11200776,fl:an_ln:garrood-1,Andrew Garrood,92237ca2-16c8-11ed-9b5f-1234bde3cd05
9529794,fl:sh_ln:chang-483,Shuangyu Chang,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
12338806,fl:lo_ln:wang-61,Lopin Wang,90e7ba7e-16c8-11ed-9b5f-1234bde3cd05
9081837,fl:ci_ln:biyikoglu-1,Cihangir Biyikoglu,8166556b-16c8-11ed-9b5f-1234bde3cd05
10793615,fl:qi_ln:deng-1,Qiaolin Deng,0e5a7d86-16c8-11ed-9b5f-1234bde3cd05
9826465,fl:tu_ln:hurtta-1,Tuija Hurtta,402cc2a9-16c8-11ed-9b5f-1234bde3cd05
11326245,fl:gu_ln:wang-270,Guobing Wang,3ada63e6-16c8-11ed-9b5f-1234bde3cd05
10432610,fl:ka_ln:chintalapati-1,Kalyan Ram Chintalapati,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12275876,fl:we_ln:xia-2,Wengsheng Xia,6504f9e2-49af-11ed-9879-1234bde3cd05
10778689,fl:ch_ln:sung-174,Chul Sung,09e19e20-16c8-11ed-9b5f-1234bde3cd05
9560318,fl:ja_ln:l'esperance-1,JAMES OMER L'ESPERANCE,c6d1e11f-16c7-11ed-9b5f-1234bde3cd05
11518417,fl:gr_ln:klim-1,Graeme Peter Arthur Klim,44f7cf53-16c8-11ed-9b5f-1234bde3cd05
9013731,fl:ya_ln:mitobe-1,Yasuaki Mitobe,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
12308063,fl:mo_ln:akiyama-2,Morito Akiyama,1c26b4de-16c8-11ed-9b5f-1234bde3cd05
12318452,fl:be_ln:pinch-1,Benika J. Pinch,0bfb9733-16c8-11ed-9b5f-1234bde3cd05
9426015,fl:ch_ln:lim-283,Chi-Woo Lim,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
11993702,fl:se_ln:jeong-5,Seung Ryong Jeong,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
11796658,fl:al_ln:gee-6,Albert Gee,b86c5343-16c7-11ed-9b5f-1234bde3cd05
10066282,fl:ro_ln:thomas-79,Roger Owen Thomas,211a894b-16c8-11ed-9b5f-1234bde3cd05
10522955,fl:sh_ln:shanahan-1,Shaun E. Shanahan,df413f99-16c7-11ed-9b5f-1234bde3cd05
12511556,fl:le_ln:wang-45,Lei Wang,3b444e27-16c8-11ed-9b5f-1234bde3cd05
9920761,fl:ni_ln:schofield-1,Nigel Paul Schofield,1703ab8c-16c8-11ed-9b5f-1234bde3cd05
11611384,fl:zh_ln:xiang-29,Zhengzheng Xiang,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
10253196,fl:yu_ln:sugita-7,Yukio Sugita,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
12498470,fl:et_ln:stark-1,Ethan Stark,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
10199116,fl:ja_ln:jang-100,Jae-Hoon Jang,3eb3274f-16c8-11ed-9b5f-1234bde3cd05
11611960,fl:fe_ln:bi-3,Feng Bi,843f4caa-49af-11ed-9879-1234bde3cd05
10589087,fl:mi_ln:tyler-1,Mitchell E. Tyler,5a83681b-16c8-11ed-9b5f-1234bde3cd05
10910174,fl:yu_ln:komoguchi-1,Yusuke Komoguchi,9da844e8-16c8-11ed-9b5f-1234bde3cd05
9429698,fl:do_ln:lee-266,Dong Hyeon LEE,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
10874966,fl:ke_ln:nakahara-15,Kengo Nakahara,4b0034da-16c8-11ed-9b5f-1234bde3cd05
9835796,fl:ma_ln:bigot-1,Marianne Bigot,466deb8c-16c8-11ed-9b5f-1234bde3cd05
9519837,fl:da_ln:prokhorov-2,Danil V. Prokhorov,94e88ea1-16c8-11ed-9b5f-1234bde3cd05
9518364,fl:is_ln:heiskanen-1,Isto Heiskanen,5eacef61-16c8-11ed-9b5f-1234bde3cd05
9325454,fl:yi_ln:sun-186,Yishen Sun,e313a1fc-16c7-11ed-9b5f-1234bde3cd05
12499232,fl:br_ln:murphy-27,Brian Philip Murphy,f3f163b6-16c7-11ed-9b5f-1234bde3cd05
10279928,fl:tr_ln:blanarik-2,Trevor C. Blanarik,5836da24-16c8-11ed-9b5f-1234bde3cd05
10716517,fl:do_ln:mcnair-1,Douglas S. McNair,cdb81029-16c7-11ed-9b5f-1234bde3cd05
D1094798,fl:ur_ln:rahmel-1,Urs Rahmel,5fe0d2aa-16c8-11ed-9b5f-1234bde3cd05
10283173,fl:er_ln:pradeep-1,Eric Pius Pradeep,34a5d98c-16c8-11ed-9b5f-1234bde3cd05
11556430,fl:sh_ln:narayanagowda-1,Shivasharan Dalasanur Narayana Gowda,370257d0-16c8-11ed-9b5f-1234bde3cd05
10288912,fl:xu_ln:yuan-14,Xuchen Yuan,3b444e27-16c8-11ed-9b5f-1234bde3cd05
11318305,fl:do_ln:brown-43,Douglas W. Brown,1893009c-16c8-11ed-9b5f-1234bde3cd05
10821548,fl:hi_ln:saito-50,Hiroshi Saito,b47a5f39-16c7-11ed-9b5f-1234bde3cd05
9707226,fl:ro_ln:bell-20,Robert G. Bell,ef24e429-16c7-11ed-9b5f-1234bde3cd05
9901983,fl:si_ln:hovel-1,Simone Hövel,91a77be6-16c8-11ed-9b5f-1234bde3cd05
11073300,fl:jo_ln:schneider-67,Jonathan Schneider,3886e5cf-16c8-11ed-9b5f-1234bde3cd05
12100453,fl:ch_ln:wu-118,Chang-Xian Wu,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11403383,fl:sa_ln:saripalle-1,Sashi K. Saripalle,cf7231b6-16c7-11ed-9b5f-1234bde3cd05
11828611,fl:sa_ln:miwa-3,Satoshi Miwa,93301aaa-16c8-11ed-9b5f-1234bde3cd05
11455324,fl:yo_ln:zouhri-1,Youssef Zouhri,b5685b51-16c7-11ed-9b5f-1234bde3cd05
8963521,fl:ji_ln:wei-127,Jia Wei,6d380d52-16c8-11ed-9b5f-1234bde3cd05
11158369,fl:al_ln:marcu-3,Alon Marcu,3887c229-16c8-11ed-9b5f-1234bde3cd05
11750412,fl:am_ln:ansari-4,Amir Ansari,c8ea0862-16c7-11ed-9b5f-1234bde3cd05
10858608,fl:ma_ln:walter-13,Marc Walter,5ce6c926-16c8-11ed-9b5f-1234bde3cd05
9916298,fl:ma_ln:seul-1,Matthias Seul,fdc59370-16c7-11ed-9b5f-1234bde3cd05
D846509,fl:er_ln:ma-1,Er-Dong Ma,3ada63e6-16c8-11ed-9b5f-1234bde3cd05
10957680,fl:ma_ln:tsutsumi-9,Masanori Tsutsumi,9355460c-16c8-11ed-9b5f-1234bde3cd05
9502729,fl:ka_ln:fink-8,Katherine A. Fink,fe1df660-16c7-11ed-9b5f-1234bde3cd05
9499130,fl:ph_ln:billot-1,Philippe Billot,7b028a4a-16c8-11ed-9b5f-1234bde3cd05
12503522,fl:qi_ln:zhou-48,Qiwei Zhou,3ada708f-16c8-11ed-9b5f-1234bde3cd05
11721700,fl:tz_ln:wang-57,Tzu-Chung Wang,90eaa921-16c8-11ed-9b5f-1234bde3cd05
D945885,fl:pi_ln:cho-4,Ping Joyce Cho,621e7c45-16c8-11ed-9b5f-1234bde3cd05
11519289,fl:ma_ln:muldoon-5,Marc J. Muldoon,05e458d2-16c8-11ed-9b5f-1234bde3cd05
9386866,fl:ta_ln:presenty-1,Tal Presenty,50b88395-16c8-11ed-9b5f-1234bde3cd05
11152439,fl:yo_ln:yoon-74,Young-Sik Yoon,755a6338-16c8-11ed-9b5f-1234bde3cd05
9503948,fl:kr_ln:sitaram-1,Krishna Sitaram,02f22888-16c8-11ed-9b5f-1234bde3cd05
10247602,fl:ma_ln:hayakawa-22,Masayuki HAYAKAWA,881ead7e-16c8-11ed-9b5f-1234bde3cd05
9794011,fl:wi_ln:clifford-2,William J. Clifford,0ab21770-16c8-11ed-9b5f-1234bde3cd05
10086147,fl:jo_ln:hofius-2,Jonathan Hofius,4affd925-16c8-11ed-9b5f-1234bde3cd05
9941086,fl:ta_ln:shiohama-1,Takahiro Shiohama,11f50cd8-16c8-11ed-9b5f-1234bde3cd05
9881010,fl:sa_ln:sung-7,Sangsoo Sung,a26e22db-16c8-11ed-9b5f-1234bde3cd05
9708657,fl:ji_ln:zheng-277,Jianbiao Zheng,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
12189645,fl:sr_ln:maramreddy-1,Sridhar Maramreddy,fa55dbc5-16c7-11ed-9b5f-1234bde3cd05
11865659,fl:ch_ln:reed-50,Christian Reed,09c86ee0-16c8-11ed-9b5f-1234bde3cd05
9175192,fl:no_ln:mitchell-2,Noel Mitchell,2e989ecc-16c8-11ed-9b5f-1234bde3cd05
9516224,fl:we_ln:zheng-104,Wenjie Zheng,93778f03-16c8-11ed-9b5f-1234bde3cd05
D955082,00zm876j299ddw69fu1dantql,Nathan Slack,f5418252-16c7-11ed-9b5f-1234bde3cd05
12275425,fl:wa_ln:ike-1,Wataru Ike,8bf1423e-16c8-11ed-9b5f-1234bde3cd05
D747574,fl:su_ln:gopalan-4,Suresh Gopalan,c7b15c3f-16c7-11ed-9b5f-1234bde3cd05
11086434,fl:eu_ln:kim-178,Eun Young Kim,75f07306-16c8-11ed-9b5f-1234bde3cd05
11326742,fl:ko_ln:hiramatsu-5,Koji Hiramatsu,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
D1054012,fl:ke_ln:chen-17,Ken-Tuan Chen,90e7ba7e-16c8-11ed-9b5f-1234bde3cd05
10584844,00znvq3o93ggrx0h9iawpuvdd,Patricia A. Parrillo,ed74f1e0-16c7-11ed-9b5f-1234bde3cd05
11771818,fl:as_ln:govari-1,Assaf Govari,1216c28f-16c8-11ed-9b5f-1234bde3cd05
11477853,fl:pa_ln:fry-3,Paul Fry,eb6c92a3-16c7-11ed-9b5f-1234bde3cd05
9012391,fl:th_ln:granier-1,Thierry Granier,44093a05-16c8-11ed-9b5f-1234bde3cd05
12188935,fl:mo_ln:benkirane-1,Monsef Benkirane,72c2b43d-49af-11ed-9879-1234bde3cd05
10291994,fl:mi_ln:liang-12,Min Liang,3b444e27-16c8-11ed-9b5f-1234bde3cd05
11072428,fl:sh_ln:shah-17,Shrenik Shah,c31f5c84-16c7-11ed-9b5f-1234bde3cd05
11177217,fl:jo_ln:rubin-7,Joshua M. Rubin,62d68a7b-16c8-11ed-9b5f-1234bde3cd05
12218310,fl:pr_ln:jampanihanumantha-1,Prashanth Jampani Hanumantha,696f80f0-16c8-11ed-9b5f-1234bde3cd05
9898041,fl:jo_ln:preece-4,Joseph Preece,9fe72b05-16c8-11ed-9b5f-1234bde3cd05
11359197,fl:je_ln:meredith-1,Jere E. Meredith,0e7b7b01-16c8-11ed-9b5f-1234bde3cd05
10035079,fl:as_ln:lakha-1,Ashraf Lakha,43a1b157-16c8-11ed-9b5f-1234bde3cd05
11134685,fl:ha_ln:karembe-1,Hamadi Karembe,52f38d0b-16c8-11ed-9b5f-1234bde3cd05
10166343,fl:ti_ln:hunt-2,Timothy Brandon Hunt,f2bf6723-16c7-11ed-9b5f-1234bde3cd05
10632708,00zqw9idpzzh4cfjmy90at2h9,Michael Skvarla,fdcca52a-16c7-11ed-9b5f-1234bde3cd05
9960341,fl:jo_ln:rempe-1,Joy L. Rempe,73c8b16a-16c8-11ed-9b5f-1234bde3cd05
9360729,fl:ho_ln:turner-3,Howard W. Turner,b7fd1cfb-16c7-11ed-9b5f-1234bde3cd05
11180435,fl:ma_ln:monwar-1,Masud M. Monwar,df41c877-16c7-11ed-9b5f-1234bde3cd05
9534046,fl:ch_ln:votsmeier-1,Christian Votsmeier,2103642c-16c8-11ed-9b5f-1234bde3cd05
8976078,fl:ma_ln:fink-10,Mathias Fink,452be5ae-16c8-11ed-9b5f-1234bde3cd05
9512789,fl:jo_ln:jun-40,JongMan JUN,755a2aab-16c8-11ed-9b5f-1234bde3cd05
9677332,fl:wo_ln:winkler-3,Wolfgang Winkler,20e75b5c-16c8-11ed-9b5f-1234bde3cd05
D755361,fl:ep_ln:sng-1,Ephraim Sng,c6c67c19-16c7-11ed-9b5f-1234bde3cd05
9911763,fl:yo_ln:son-64,Yongduck Son,755a6338-16c8-11ed-9b5f-1234bde3cd05
10473947,fl:gr_ln:woodgate-2,Graham J. Woodgate,87d6f9e7-16c8-11ed-9b5f-1234bde3cd05
11799011,fl:va_ln:dai-2,Van-Truong Dai,907f3ef5-16c8-11ed-9b5f-1234bde3cd05
11909781,fl:ph_ln:ramisetty-1,Phani Ramisetty,816d2d55-16c8-11ed-9b5f-1234bde3cd05
11717355,fl:ku_ln:anglese-1,Kurt J. Anglese,d2d11087-16c7-11ed-9b5f-1234bde3cd05
11529763,fl:te_ln:kihara-2,Tetsuji Kihara,8a6db60b-16c8-11ed-9b5f-1234bde3cd05
11292754,fl:qi_ln:xu-95,Qi Xu,7b755d5b-16c8-11ed-9b5f-1234bde3cd05
9232874,fl:ch_ln:talon-1,Christian Talon,51ed160c-16c8-11ed-9b5f-1234bde3cd05
D1094582,fl:ad_ln:tucker-1,Adam Reed Tucker,e79e7d04-16c7-11ed-9b5f-1234bde3cd05
11022890,fl:ha_ln:tang-79,Hao Tang,05e3ea25-16c8-11ed-9b5f-1234bde3cd05
9501522,fl:da_ln:duling-1,David Rawlins Duling,03373085-16c8-11ed-9b5f-1234bde3cd05
9782130,fl:ke_ln:belhe-2,Kedar R. Belhe,d047bc2e-16c7-11ed-9b5f-1234bde3cd05
8998335,fl:he_ln:meiller-1,Hermann Meiller,323c740d-16c8-11ed-9b5f-1234bde3cd05
9281297,fl:sz_ln:lu-3,Szu-Wei Lu,90d48008-16c8-11ed-9b5f-1234bde3cd05
9814541,fl:ke_ln:guaragno-1,Kenneth R. Guaragno,0153df8f-16c8-11ed-9b5f-1234bde3cd05
12501987,fl:st_ln:hornfeck-1,Stefan Hornfeck,2f8dbbc8-16c8-11ed-9b5f-1234bde3cd05
12179509,fl:ba_ln:currie-2,Barbara Jostlein Currie,92237ca2-16c8-11ed-9b5f-1234bde3cd05
9719724,fl:th_ln:stutz-2,Thomas Stutz,baccbcb8-16c7-11ed-9b5f-1234bde3cd05
11728140,fl:jo_ln:valinski-1,Joseph Valinski,66a8c765-49af-11ed-9879-1234bde3cd05
11701655,fl:st_ln:laursen-1,Steen Broch LAURSEN,43b4eb98-16c8-11ed-9b5f-1234bde3cd05
12423836,fl:fr_ln:michielin-2,Francesco Michielin,12f70934-16c8-11ed-9b5f-1234bde3cd05
9990035,fl:el_ln:richmond-1,Eli Newton Richmond,5836da24-16c8-11ed-9b5f-1234bde3cd05
11307678,fl:ji_ln:park-76,Ji Wan Park,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
11507881,fl:ko_ln:ikegami-5,Kozo Ikegami,42f90495-16c8-11ed-9b5f-1234bde3cd05
9634837,fl:jo_ln:grahamcumming-1,John Graham-Cumming,b38b1284-16c7-11ed-9b5f-1234bde3cd05
12106965,fl:ma_ln:leskela-1,Markku Leskelä,402cc2a9-16c8-11ed-9b5f-1234bde3cd05
9186634,fl:te_ln:ano-1,Tetsuya Ano,8a6dd83c-16c8-11ed-9b5f-1234bde3cd05
11202338,fl:ru_ln:liu-166,Ruizhi Liu,93778f03-16c8-11ed-9b5f-1234bde3cd05
10320281,fl:to_ln:yoshida-74,Tomokazu Yoshida,18325001-16c8-11ed-9b5f-1234bde3cd05
12493102,fl:sa_ln:rao-44,Sandeep Rao,93f56e17-49af-11ed-9879-1234bde3cd05
D779527,fl:da_ln:singer-3,Dan Singer,d1be55cf-16c7-11ed-9b5f-1234bde3cd05
11755716,fl:br_ln:peacock-3,Brian Peacock,ef60d2b3-16c7-11ed-9b5f-1234bde3cd05
D750826,fl:mi_ln:kaltenecker-1,Michael Kaltenecker,145cee04-16c8-11ed-9b5f-1234bde3cd05
8945769,fl:yu_ln:ohtsuka-10,Yu Ohtsuka,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
10548989,fl:fe_ln:chen-29,Feng-Jing Chen,92237ca2-16c8-11ed-9b5f-1234bde3cd05
12172495,fl:pa_ln:paes-1,Paulo Lucena Kreppel Paes,198a3cb5-16c8-11ed-9b5f-1234bde3cd05
11179935,fl:sh_ln:kishikawa-3,Shinji Kishikawa,42f90495-16c8-11ed-9b5f-1234bde3cd05
10599213,fl:un_ln:yang-5,Ung-Yeon YANG,3eb30168-16c8-11ed-9b5f-1234bde3cd05
11690076,fl:je_ln:yeo-7,Jeongho YEO,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
10849234,fl:mo_ln:david-1,Moses M. David,a373169d-16c8-11ed-9b5f-1234bde3cd05
11147241,fl:ma_ln:krieger-6,Max Krieger,fe0cd13c-16c7-11ed-9b5f-1234bde3cd05
10964478,fl:ma_ln:takahashi-90,Masaru Takahashi,881e9b43-16c8-11ed-9b5f-1234bde3cd05
11005117,fl:er_ln:herrera-1,Erik T. HERRERA,caa2f1b4-16c7-11ed-9b5f-1234bde3cd05
11320438,fl:pe_ln:schulzknappe-2,Peter Schulz-Knappe,2ef9c44e-16c8-11ed-9b5f-1234bde3cd05
11539613,fl:hu_ln:she-2,Huimin She,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
9111779,fl:yo_ln:park-165,Young-Joon Park,c8ea0862-16c7-11ed-9b5f-1234bde3cd05
11066751,fl:ta_ln:kaneko-60,Takayuki Kaneko,b24d6bc6-16c7-11ed-9b5f-1234bde3cd05
10869634,fl:wi_ln:lim-4,Wisit Lim,c7aaaea1-16c7-11ed-9b5f-1234bde3cd05
9970940,fl:wi_ln:paterson-2,William Paterson,87d6f9e7-16c8-11ed-9b5f-1234bde3cd05
11509806,fl:ra_ln:kadambala-1,Ravi Shankar Kadambala,37579623-16c8-11ed-9b5f-1234bde3cd05
9995883,fl:jo_ln:coffey-4,Joseph C. Coffey,ccb58bf7-16c7-11ed-9b5f-1234bde3cd05
10096249,fl:ka_ln:tan-46,Kangxi Tan,3b444e27-16c8-11ed-9b5f-1234bde3cd05
12230133,fl:ta_ln:suehiro-4,Takeshi SUEHIRO,42f90495-16c8-11ed-9b5f-1234bde3cd05
10686587,fl:ha_ln:molter-1,Hans Gregor Molter,2d473668-16c8-11ed-9b5f-1234bde3cd05
11800935,fl:ku_ln:heidmann-1,Kurt R. Heidmann,e09fe1e7-16c7-11ed-9b5f-1234bde3cd05
12314242,fl:pr_ln:sahoo-9,Prasanta Kumar Sahoo,8df5a478-49af-11ed-9879-1234bde3cd05
11781110,fl:na_ln:afshari-1,Natalie Afshari,808619a7-16c8-11ed-9b5f-1234bde3cd05
D1029070,fl:jo_ln:kran-1,Joshua David Kran,04742a5c-16c8-11ed-9b5f-1234bde3cd05
12009170,fl:na_ln:uejima-1,Naoki Uejima,8bdea9ea-16c8-11ed-9b5f-1234bde3cd05
8932801,fl:ch_ln:lee-31,Chuan Zong Lee,
9303773,fl:er_ln:dobbs-1,Eric Robert Dobbs,119b81f9-16c8-11ed-9b5f-1234bde3cd05
10431901,fl:br_ln:deutsch-2,Brian Mark Deutsch,932ff8c9-16c8-11ed-9b5f-1234bde3cd05
10536779,fl:ta_ln:hada-3,Takuo Hada,881e9b43-16c8-11ed-9b5f-1234bde3cd05
12196610,fl:sz_ln:cheng-1,Szu-Lin Cheng,9283ddc7-49af-11ed-9879-1234bde3cd05
10472462,fl:an_ln:piotrowski-2,Andrew Piotrowski,0951a6b6-16c8-11ed-9b5f-1234bde3cd05
9837635,fl:ch_ln:lee-522,Cheng-Chung Lee,90eaa921-16c8-11ed-9b5f-1234bde3cd05
10136043,fl:ry_ln:rifkin-2,Ryan M. Rifkin,c8a494cf-16c7-11ed-9b5f-1234bde3cd05
9330994,fl:ke_ln:dao-1,Kelvin Dao,8801128f-16c8-11ed-9b5f-1234bde3cd05
9903812,fl:yu_ln:miki-13,Yutaka Miki,42f90495-16c8-11ed-9b5f-1234bde3cd05
11692133,fl:je_ln:serre-4,Jeffery J. Serre,0d3f56d2-16c8-11ed-9b5f-1234bde3cd05
11689282,fl:va_ln:bhaskara-1,Vasudha Bhaskara,c7b15c3f-16c7-11ed-9b5f-1234bde3cd05
9800056,fl:be_ln:wu-14,Ben Wu,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
10354717,fl:by_ln:moon-33,Byung S. Moon,c8ea0862-16c7-11ed-9b5f-1234bde3cd05
10030685,fl:an_ln:berton-2,Anthony Berton,468bb4bf-16c8-11ed-9b5f-1234bde3cd05
11434804,fl:to_ln:hisanaga-2,Tooru Hisanaga,34b4468e-16c8-11ed-9b5f-1234bde3cd05
12338866,fl:st_ln:zaghi-1,Stefano ZAGHI,24985506-16c8-11ed-9b5f-1234bde3cd05
11853328,fl:da_ln:bourgin-1,David Bourgin,efb44514-0315-11ef-b443-0a1e30f810d7
9348566,fl:xi_ln:li-103,Xinliang David Li,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
9160992,fl:we_ln:lin-265,Wei-Chih Lin,90eaa921-16c8-11ed-9b5f-1234bde3cd05
10280893,fl:fr_ln:jessamy-1,Frederick J. Jessamy,ec3c5775-16c7-11ed-9b5f-1234bde3cd05
12171290,fl:sa_ln:lotti-1,Sahara Lotti,6482197c-49af-11ed-9879-1234bde3cd05
