patent_id,assignee_id,name,assignee_type
11066864,017c19fb-d197-493b-b164-f86346a242d4,Latecoeye,3.0
11748390,da258d86-b522-4ca8-b9c9-e44856d6d0f8,SPLUNK Inc.,2.0
12468712,048b2efe-1ff2-4857-9bbc-18422f0f1910,GOOGLE LLC,2.0
10980114,d60a5a14-65f8-483b-81a9-b7c0acd1a97c,"SUMITOMO ELECTRIC PRINTED CIRCUITS, INC.",3.0
11276475,b23e3cee-e5d6-4ac2-8bbb-4707becdf7de,SK hynix Inc.,3.0
10399889,21364f29-ad2f-43d2-8894-f4adf14f91dd,"JUSHI GROUP CO., LTD.",3.0
12314414,e7bea153-91ac-4a95-bfb7-256ebe53bdcd,"Comcast Cable Communications, LLC",2.0
8955646,74c11be2-20ec-49fe-ac26-d839d375bd32,MITSUBISHI ELECTRIC CORPORATION,3.0
10209765,a45100bb-faab-47ab-869c-836f8472a03d,"NANJING HUAJIE IMI TECHNOLOGY CO., LTD",3.0
12288817,87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA,3.0
11112496,703d8d0a-19ab-4c75-86cb-5e25a96803fe,IEE INTERNATIONAL ELECTRONICS & ENGINEERING S.A.,3.0
12255658,e8a072cf-a83a-4273-9210-469201b5e283,"MAGNICHIP CO., LTD",3.0
12324764,9c34884f-ae80-4ea9-8f7d-e44665559b4b,Ohio State Innovation Foundation,2.0
9943917,7c1c65b4-9000-4773-9d6b-68300640b6b6,"KREUZ CO., LTD.",3.0
RE48060,e27d317b-ff25-44ca-8f96-f549e1430f7a,"Ionis Pharmaceuticals, Inc.",2.0
10788439,8f4094b7-206a-49cc-bada-d91974888071,The Procter & Gamble Company,2.0
11012227,906da649-dd98-4eac-a78c-d5dc3cc385b1,LG ELECTRONICS INC.,3.0
11977279,9971439c-aa8f-4cf2-b787-3b80dc992cfa,NEC CORPORATION,3.0
12028924,47207a0d-8b8a-4b48-9b5d-c5557f0e5fca,ELECTRONICS AND TELECOMMUNICATIONS RESEARCH INSTITUTE,3.0
9286100,a7b79334-35a4-48e8-8143-47f2bfd65432,TELEFONAKTIEBOLAGET LM ERICSSON (PUBL),3.0
10492683,6425ebc3-1a69-469a-ba38-a9b6684f1d2f,BOGAZICI UNIVERSITESI,3.0
11854573,ee19b405-e8a2-4bfe-8aa1-9f8fe50d3be7,"Amazon Technologies, Inc.",2.0
11925683,7876c76b-130e-4575-9680-246d240b0019,"Scholar Rock, Inc.",2.0
12263144,19b9ad00-d064-49f0-a586-d5e1c1015301,Accubit LLC—Biotechnology,2.0
11547326,c71fa1eb-230f-4410-a8ce-868bf70d0b13,United States of America as represented by the Secretary of the Air Force,6.0
8987374,9244c7f9-15ef-425e-9cfc-ec74f95fa5ab,The Lubrizol Corporation,2.0
11715991,6f22bb8b-b51e-45b5-b1d2-245351470304,"MABUCHI MOTOR CO., LTD.",3.0
9565382,55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION,3.0
12029636,246ab72d-6aae-4951-88f0-6d3f5a61466c,Arizona Board of Regents on Behalf of the University of Arizona,2.0
9240992,5f4ff3b2-632e-4f69-b4e8-9c7828400d9f,Bundesdruckerei GmbH,3.0
11204852,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,3.0
11682574,69a10d5a-b7d5-4de3-8ffb-1b8a92b69475,"Applied Materials, Inc.",2.0
11354832,118565fb-5037-4fb5-b31c-a1c6e7674c02,KONINKLIJKE PHILIPS N.V.,3.0
11308857,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",3.0
10761511,dd0cee87-ded2-469f-a09e-308359d94355,NATIONAL TAIWAN NORMAL UNIVERSITY,3.0
11451360,f03635c8-6b6c-4f2b-bb6c-b52678f56aae,QUALCOMM Incorporated,2.0
11758563,906da649-dd98-4eac-a78c-d5dc3cc385b1,LG ELECTRONICS INC.,3.0
9916219,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation,2.0
12316448,38cff6e0-fc52-4faf-9fa9-b72912600dee,Apple Inc.,2.0
PP29524,1e2866af-069c-4a1d-9848-19755c7fe2e1,Syngenta Participations AG,3.0
12157615,240f7a84-1d37-4a0d-ac09-bfbd71017a9a,"WestRock Packaging Systems, LLC",2.0
10501822,72024ff6-67c6-4941-8174-bb2b48e9bbba,Cyplus GmbH,3.0
10960245,7925a759-a0ca-494b-8a74-925a2ecf7c7f,TPG Plastics LLC,2.0
10593560,69a10d5a-b7d5-4de3-8ffb-1b8a92b69475,"Applied Materials, Inc.",2.0
11059254,9a9ccb92-22df-4a18-af4d-7eef78d4404c,F.L. AUTO S.R.L.,3.0
9589136,f1dd9d80-dc90-4ad0-a89e-892f5580c67d,TENCENT TECHNOLOGY (SHENZHEN) COMPANY LIMITED,3.0
11105972,0f4139b9-4113-4ca4-a7e6-c2a9199881cf,SHARP KABUSHIKI KAISHA,3.0
10688154,4d487214-adce-471b-b509-0e6397bd9494,U.S. Government Represented by the Department of Veteans Affairs,6.0
9677548,b292a14b-f2a3-415a-925f-00f2abb18598,LEUCO S.P.A.,3.0
10791336,31ee02e0-a1ba-4c1e-94ab-e356d0f2d2c5,JVCKENWOOD Corporation,3.0
11688978,fbc66021-3b80-4d09-967e-0e2e8c6644dd,"OMEGA ENGINEERING, INC.",2.0
10901879,3e3928ca-278f-47d4-96b0-895d988f068d,TESTCRAFT TECHNOLOGIES LTD.,3.0
11320207,c747b907-4e2b-4723-bcd2-b6958616ab8a,DANFOSS A/S,3.0
11734752,a7034222-9791-4d70-b919-332d454bed66,"PollyEx, Inc.",2.0
11427440,f7de9ca4-d991-4028-a559-20e6c711d0ed,KONE CORPORATION,3.0
11340765,8272ac25-cbd9-40ab-88fe-de091144c294,"BEIJING XIAOMI MOBILE SOFTWARE CO., LTD.",3.0
12182152,32ef655e-6e42-494e-b0a2-8016ac44f16f,United Services Automobile Association (USAA),2.0
11363661,a7b79334-35a4-48e8-8143-47f2bfd65432,TELEFONAKTIEBOLAGET LM ERICSSON (PUBL),3.0
9278978,b4894f4c-5c61-45d4-98ac-3a874714ec33,Boehringer Ingelheim International GmbH,3.0
11430495,099faafc-f645-4249-840e-89134f4fe2e2,WINBOND ELECTRONICS CORP.,3.0
9532433,457f19f3-e4b1-4425-a91d-30bf3eee5778,PHILIPS LIGHTING HOLDING B.V.,3.0
12433032,88c962da-6df3-4f86-85ba-14c24c3cb600,"Taiwan Semiconductor Manufacturing Company, Ltd.",3.0
9096655,3033e436-8ecf-4e6c-a8a2-022a5e3a73ae,TATA MEMORIAL CENTRE,3.0
9816180,4391751f-71cf-4bb7-9010-25273be5aafb,ASM IP Holding B.V.,3.0
D1062086,a56b3c02-9d1c-4122-94c5-976dead7f35c,"Zhejiang Arru Pet Products Co., Ltd.",3.0
11607650,04d25122-5822-4e55-8a7f-080cc33d452a,Molecule Works Inc.,2.0
9558941,076cd972-e7e2-4ad7-a2cb-ae9bebadce2b,"INDUSTRY-ACADEMIC COOPERATION FOUNDATION, YONSEI UNIVERSITY",3.0
11748870,55715b8e-9037-47c9-8e27-a2acf13d6047,Intel Corporation,2.0
12268212,4e003d9c-8ec0-4a94-b13f-662a5fdfef62,"Pivot Bio, Inc.",2.0
12287660,957ad4cf-3f72-4d40-8c36-5b059e2aa092,"BEIJING TONGXIN TECHNOLOGY CO., LTD",3.0
10289420,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation,2.0
10497671,b23e3cee-e5d6-4ac2-8bbb-4707becdf7de,SK hynix Inc.,3.0
11992930,55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION,3.0
12156385,1c631b96-8301-4819-bd8c-2e69e2ef6c76,Robert Bosch GmbH,3.0
12134367,87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA,3.0
11121502,38cff6e0-fc52-4faf-9fa9-b72912600dee,Apple Inc.,2.0
D948173,4a05d839-024b-425c-839e-15d8f1d0543f,"WENCHENG COUNTY SHENGTENG TRADING CO., LTD",3.0
12247822,f52fad2a-048f-408c-ad51-d3c3b32534f2,Evident Corporation,3.0
11261693,0ed3b5da-e166-4ce8-bb57-768914cc7e2e,"Halliburton Energy Services, Inc.",2.0
9461054,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",3.0
10952321,d60a5a14-65f8-483b-81a9-b7c0acd1a97c,"SUMITOMO ELECTRIC PRINTED CIRCUITS, INC.",3.0
D1024165,011f9e67-f7a3-4589-8419-bcdff0a30639,"GoPro, Inc.",2.0
11805982,c3f2e476-234a-44dc-b639-5e6b7a420022,INDUSTRY-UNIVERSITY COOPERATION FOUNDATION HANYANG UNIVERSITY,3.0
10269494,328434ce-a701-4c29-8aef-e9a7d3722319,"MURATA MANUFACTURING CO., LTD.",3.0
11460605,1ea45870-979a-49cb-aa60-ea95877116db,The Tomorrow Companies Inc.,2.0
9569991,d9541a18-ac61-40fa-83de-1f34af43265d,Global OLED Technology LLC,2.0
12263681,1548fb30-bae7-4aba-80da-e3dcf01b390b,Brother Kogyo Kabushiki Kaisha,3.0
12048243,8981c35c-06bf-45ac-944d-c5c9cad7a904,RESEARCH & BUSINESS FOUNDATION SUNGKYUNKWAN UNIVERSITY,3.0
9322142,b73caaa2-02a1-452a-8242-c498a467e2f6,The U.S. Department of Transportation. Federal Highway Administration,2.0
9965363,3be930fe-fe9a-46d1-a46e-4d9f1dfb1fe9,"NetApp, Inc.",2.0
10344799,65294219-40df-439c-b76e-76a85317435e,Oiles Corporation,3.0
10967624,681bb272-dacd-4789-b8d1-1c43e9ed8fbf,3M INNOVATIVE PROPERTIES COMPANY,2.0
12288054,cc27244f-6cb5-4ce6-b702-f40464a49522,HYUNDAI AUTOEVER CORP.,3.0
9759734,0bf3085f-4ad4-4ff3-94bd-163f2ceb9999,SHIMADZU CORPORATION,3.0
11432908,55bca0bc-7e6b-43b5-95d0-c83df4d3c90a,"Align Technology, Inc.",2.0
10531279,e42ab0c9-1147-4a62-876d-6af06205e6c7,Lenovo (Singapore) Pte. Ltd.,3.0
11681439,55715b8e-9037-47c9-8e27-a2acf13d6047,Intel Corporation,2.0
11056347,5d4f358a-1d7b-49f2-b132-6bb9c2cfd725,Tokyo Electron Limited,3.0
11971506,2f56309e-d9a5-4491-954c-5604d2fe54c7,PMD TECHNOLOGIES AG,3.0
11509146,7abf51c9-9504-4477-b373-d6a80a3ae0c2,"NuVolta Technologies (Hefei) Co., Ltd.",3.0
12234394,70ab8a3e-5af3-472f-91a5-38d17a7ca964,VETEX NV,3.0
12245281,20e02a59-2ba8-400f-aa8c-ecab435f864e,"VIVO MOBILE COMMUNICATION CO., LTD",3.0
12387755,0ad88a86-93d1-4b5a-a380-16c10fee4a20,"WESTERN DIGITAL TECHNOLOGIES, INC.",2.0
11648705,017833d0-1488-43da-a291-041c04888ad4,NATIONAL UNIVERSITY CORPORATION CHIBA UNIVERSITY,3.0
9141082,9c11e46f-0d46-41ec-92cd-1068476cf398,"FUJI XEROX CO., LTD.",3.0
10098116,e9f1095e-8a73-4327-8127-3ad76e668a5e,Nokia Technologies Oy,3.0
9734043,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation,2.0
11711269,9ec7001a-eee8-4370-96d5-1b3f1f122794,Johnson Controls Tyco IP Holdings LLP,2.0
11545806,a7d4d2d9-9452-4937-bbe6-d408e6914cbe,APTIV TECHNOLOGIES AG,3.0
12234401,0f4139b9-4113-4ca4-a7e6-c2a9199881cf,SHARP KABUSHIKI KAISHA,3.0
11402418,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation,2.0
10275485,048b2efe-1ff2-4857-9bbc-18422f0f1910,GOOGLE LLC,2.0
12394571,6145eccf-2944-4bfc-8a82-e87bfce4d434,"PANASONIC INTELLECTUAL PROPERTY MANAGEMENT CO., LTD.",3.0
11867871,8f754c16-6b18-4280-a715-51f097cebb2a,"Sumitomo Electric Optifrontier Co., Ltd.",3.0
D801878,1c631b96-8301-4819-bd8c-2e69e2ef6c76,Robert Bosch GmbH,3.0
10878737,0a5f394e-73fe-49a8-bdb5-2c16460de371,"Hefei Xinsheng Optoelectronics Technology Co., Ltd.",3.0
9195942,d530b05a-2539-4dbe-aa54-027b4ab9be0b,"Microsoft Technology Licensing, LLC",2.0
10548168,47207a0d-8b8a-4b48-9b5d-c5557f0e5fca,ELECTRONICS AND TELECOMMUNICATIONS RESEARCH INSTITUTE,3.0
10675866,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,3.0
9019663,d5dbbce6-f171-4059-8b5c-13730db94c68,"NHK SPRING CO., LTD.",3.0
10039908,472a6a9c-0742-4033-8598-f8fbf7a5ba68,"Rani Therapeutics, LLC",2.0
11325118,37322657-44e4-45ce-9f6a-b81a74797512,PRP TECHNOLOGIES INC,3.0
12355904,53ff2987-c5db-4d9f-ba6f-892c732bbd99,"2BC Innovations, LLC",2.0
10475108,ec7c61bc-326c-40e5-860d-f78a589d9175,Spotify AB,3.0
10923318,118eae42-2f1c-43be-a51e-0d2df1755de9,FEI Company,2.0
10372482,50bd54f0-7267-4493-9fa8-9b7ff9b286e7,"CA, Inc.",2.0
10729541,be20cffe-bba5-4b2b-ac40-e65c2a81b63b,"Twelve, Inc.",2.0
D840144,ce1f1c1d-4b3f-4b72-9880-dee092bbe83e,"NIKE, Inc.",2.0
11108059,84f9bc6e-4ea1-45c9-b166-c34f6e84d48f,VOLKSWAGEN AKTIENGESELLSCHAFT,3.0
9864073,b904f566-62d6-44a5-8689-7b5c5a3a1a19,General Electric Company,2.0
9952330,a5a12408-2aaf-475c-a98a-d2d502e782f5,"Autoliv ASP, Inc.",2.0
12100746,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation,2.0
10029023,d414b736-2b0f-4219-9914-bf55f91f820b,The Johns Hopkins University,2.0
11386673,8a03b7d9-0444-4dfc-9737-bf029c47a462,"FORD GLOBAL TECHNOLOGIES, LLC",2.0
9758992,4e4ea7d1-d729-45f5-bf83-fa4e4eb076e1,Kabushiki Kaisha Honda Lock,3.0
9286564,4840cedc-7dcd-4aa9-9d62-ee877f7ef128,Xerox Corporation,2.0
9187338,c231259e-f823-4c5d-beab-aaddf0b63653,"UBE MATERIAL INDUSTRIES, LTD.",3.0
8995713,5952964e-63c6-4284-9012-0fdd0643f715,Fujitsu Limited,3.0
PP27316,1ce22e84-196a-4ca1-9b65-3b8c80de405b,"CP DELAWARE, INC.",3.0
11203899,4a13b24b-9443-4607-b979-1be120198866,"Roll-A-Shade, Inc.",3.0
10364643,0ed3b5da-e166-4ce8-bb57-768914cc7e2e,"Halliburton Energy Services, Inc.",2.0
11396351,1970dad3-6526-433e-b5a0-4c396e51d932,"VL Offshore, LLC",2.0
9063182,43b0639e-bcce-4acf-95c8-c823e0193a95,Google Technology Holdings LLC,2.0
10376282,24e075e7-2411-4e4d-b3a8-2a3e4b0d4413,Applied Medical Resources Corporation,2.0
12506292,ba031a07-b0dc-463c-b5de-1f76ec043f3c,"Top Greener, Inc.",2.0
11966087,3210962c-a2a4-4a01-90ce-7fe893d50a35,Fujikura Ltd.,3.0
9243164,b523c7e0-156e-4405-b4d9-c66cd2f85e35,Park Electrochemical Corporation,2.0
10161023,391165c9-dd71-4a3b-a0a8-ead9a8ff2fdd,NIPPON STEEL & SUMITOMO METAL CORPORATION,3.0
10348150,87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA,3.0
9649392,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,3.0
11726845,f940582b-a52d-412b-aa7c-87fc6a389ba6,"PURE STORAGE, INC.",2.0
9561615,8065a93f-941f-4147-a87b-fc6573108bc6,FRAUNHOFER-GESELLSCHAFT ZUR FÖRDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,3.0
D779904,13a2da2e-018f-4663-88ac-eabcea75cef4,Hilti Aktiengesellschaft,3.0
10121770,118565fb-5037-4fb5-b31c-a1c6e7674c02,KONINKLIJKE PHILIPS N.V.,3.0
10152915,517754d9-632a-4c24-a9ae-b53de7f14607,Ignis Innovation Inc.,3.0
9453712,ebe0accf-98f6-4296-91c3-42b5472ccf53,HONG INTERNATIONAL CORPORATION,3.0
9770583,bd655cdb-f624-43c3-86a2-ef57e3a6b13c,"OCULEVE, INC.",2.0
10807250,791c5057-2a3b-43dd-8117-62731901c31b,"Biomet Manufacturing, LLC",2.0
11055300,da258d86-b522-4ca8-b9c9-e44856d6d0f8,SPLUNK Inc.,2.0
10784786,66e2c62e-301f-42e2-a6de-b62c87f792e5,"HUAWEI TECHNOLOGIES CO., LTD.",3.0
11004236,2edfcbc4-6a26-4cf1-b09d-54d4b5396921,"Salesforce.com, Inc.",2.0
11982725,636f7728-6e18-4f18-93e5-0ceb9398c6d7,Regents of the University of Minnesota,2.0
D826486,1e9fc931-3e26-40fd-9a57-6cfeaa644e8b,"Anvid Products, Inc.",2.0
D1043638,30d8c32c-6274-48ab-9aeb-39a8747fe8ec,"Charter Communications Operating, LLC",2.0
12393750,5952964e-63c6-4284-9012-0fdd0643f715,Fujitsu Limited,3.0
10685803,f68061b9-5827-43c8-8f62-33cae08b6d16,Siemens Aktiengesellschaft,3.0
9444834,91f82164-cfe7-4822-a8bc-527f638c5549,BEIJING QIHOO TECHOLOGY COMPANY LIMITED,3.0
12369261,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",3.0
11141536,b70edfc5-1f10-4c34-b83d-99cd0fdfd8c3,Ypsomed AG,3.0
12180179,bcbcead7-3b13-43bf-8a17-f8736656c09d,R.J. Reynolds Tobacco Company,2.0
11918586,46f4c160-be15-48ca-a1ca-56e8300cb5ea,TORQUR AG,3.0
D1030065,6d854ce6-4406-4cf5-bb5c-7d1b82ab1f8c,TAU MEDICAL INC.,3.0
9305364,75af58a7-54a5-41c1-8dd7-ee4f50e46e9d,Caterpillar Inc.,2.0
11253719,5ce110ec-5e4d-41a5-ba7e-54b79e3d0250,"Joovv, Inc.",2.0
9022647,8a03b7d9-0444-4dfc-9737-bf029c47a462,"FORD GLOBAL TECHNOLOGIES, LLC",2.0
10931136,736516c5-9930-4f92-9779-6c47f190e559,ZapGo Ltd,3.0
10361456,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",3.0
10025407,3eed016c-bd21-40ad-8c47-5c742232f379,Wipro Limited,3.0
12390931,25a3778b-47e4-402e-b188-d941c7e3c397,The Board of Trustees of the University of Illinois,2.0
D781482,2548ca58-4893-4957-b716-f7e643a6a5b2,"LSI Industries, Inc.",2.0
9728514,313aaea0-3a17-4ec4-b425-743b026400bc,"Amkor Technology, Inc.",2.0
12189395,ea96c059-5267-4b52-ac70-4cd0915c519e,Hyundai Motor Company,3.0
10711112,cb4a85ff-8f1d-4fae-977e-79a689dd5484,MERCER INTERNATIONAL INC.,3.0
10979410,32ef655e-6e42-494e-b0a2-8016ac44f16f,United Services Automobile Association (USAA),2.0
11505035,ea96c059-5267-4b52-ac70-4cd0915c519e,Hyundai Motor Company,3.0
D889030,d682b328-a044-4be2-941d-39f6a0c465fe,"USAI, LLC",2.0
10973496,ad893d02-0469-421c-b7a9-e6f84f9908df,QURASENSE INC.,2.0
11282032,38cff6e0-fc52-4faf-9fa9-b72912600dee,Apple Inc.,2.0
10760166,ca1f0d4f-c459-4c5c-98a4-e9bdfd2d710c,DE NORA PERMELEC LTD,3.0
10188461,b55eb1f7-5bbb-4dbc-a14b-f2e27e469512,"ELUX MEDICAL, INC.",2.0
11207522,ac5ed98d-3102-481a-a299-496319daaa3c,"Medtronic, Inc.",2.0
9368890,b6748e82-3345-4c1a-8158-38ef90835f9b,FOXCONN INTERCONNECT TECHNOLOGY LIMITED,3.0
11917881,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",3.0
9504962,b5ac98b7-7d2d-4a11-88f2-7dbae02fd5b9,"UBE INDUSTRIES, LTD.",3.0
9934377,ab7d1947-e02e-4f0e-9b06-cb3a358b68fd,Atmel Corporation,2.0
11608107,887d89f4-e937-4b5a-a879-ab04f9139006,IUCF-HYU (Industry-University Cooperation Foundation Hanyang University),3.0
9938330,a98c6304-2543-4753-9a28-0edfe819eeb3,"ARIZONA BOARD OF REGENTS, A BODY CORPORATE OF THE STATE OF ARIZONA ACTING FOR AND ON BEHALF OF ARIZONA STATE UNIVERSITY",2.0
12241769,3c72f2d9-0c43-45f6-9804-1bd0d6833a6b,"CHENGDU QINCHUAN IOT TECHNOLOGY CO., LTD.",3.0
12033307,66e2c62e-301f-42e2-a6de-b62c87f792e5,"HUAWEI TECHNOLOGIES CO., LTD.",3.0
9302182,e8558b29-389c-40ea-bf22-c654787b5b2f,SIDE-KICK LTD,3.0
10428076,5ed35e81-c079-4e8d-81c8-66eb133562c3,Merck Sharp & Dohme LLC,2.0
9499414,1d86631c-e613-463d-8b25-9c1255e49c45,KING FAHD UNIVERSITY OF PETROLEUM AND MINERALS,3.0
10286438,98353c41-6341-4701-8b7b-2613a8b66e0a,"AIDA ENGINEERING, LTD.",3.0
9343029,6b8791e2-e3f4-49d2-bf0e-8abb23539af6,Novatek Microelectronics Corp.,3.0
9882494,8390e810-1c18-4ef5-8621-095fcb2a31a5,Leadtrend Technology Corp.,3.0
10705840,8aa8e261-c84e-4878-8a71-48e43f446637,"VIA ALLIANCE SEMICONDUCTOR CO., LTD.",3.0
8962151,e614b9d0-aeb7-4caf-9275-01bac7a08be1,"Integrated Micro Sensors, Inc.",2.0
11899843,5093af46-d910-4d84-b3aa-2351783162a8,Tanvas Magic Inc.,2.0
10907904,5b036fa9-4ce2-4c94-8791-883aed6ced89,"SAMWON INDUSTRIAL CO., LTD.",3.0
12194908,11c42f14-4257-4996-b7f8-e74fa8368976,"J. J. Keller & Associates, Inc.",2.0
9114694,78b9dcd0-1240-445e-89d0-425936f8c044,"TOKAI KOGYO CO., LTD.",3.0
12092199,7a2c7286-8fc6-4a02-a346-deb2d84ddde9,HARMONIC DRIVE SYSTEMS INC.,3.0
9152314,906da649-dd98-4eac-a78c-d5dc3cc385b1,LG ELECTRONICS INC.,3.0
9367235,38cff6e0-fc52-4faf-9fa9-b72912600dee,Apple Inc.,2.0
12376800,07f1cf0f-7f26-4c64-8512-922daf1c24be,"Wave Neuroscience, Inc.",2.0
12419750,d6f2fdd3-5020-44aa-8aa1-ec9819af2e4a,"Boston Scientific Scimed, Inc.",2.0
10913167,5a178241-2d1a-4449-a462-a07074dffdc0,ABB Schweiz AG,3.0
9273060,f82ca921-9acb-4a16-9c5b-af1c27dca9bc,JOHNSON MATTHEY PUBLIC LIMITED COMPANY,3.0
10531015,6145eccf-2944-4bfc-8a82-e87bfce4d434,"PANASONIC INTELLECTUAL PROPERTY MANAGEMENT CO., LTD.",3.0
9589150,0b1f2bbe-bafd-4034-b719-cce7b7dbb901,ALIBABA GROUP HOLDING LIMITED,3.0
12497499,97aaf44b-29e4-4873-8436-3e189016474d,ENEOS MATERIALS CORPORATION,3.0
9213583,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation,2.0
11158512,88c962da-6df3-4f86-85ba-14c24c3cb600,"Taiwan Semiconductor Manufacturing Company, Ltd.",3.0
10769140,d530b05a-2539-4dbe-aa54-027b4ab9be0b,"Microsoft Technology Licensing, LLC",2.0
9280589,10aa3d8e-b0ae-4c68-81ad-9e2dd031a07b,SAP SE,3.0
9484749,ff6a0dd6-ce8a-40db-91a8-6e93655b3a73,AIRBUS OPERATIONS LIMITED,3.0
12048474,9fb5cd95-8c50-41c7-a8b3-d09f1d642fe8,Covidien LP,2.0
10712804,55715b8e-9037-47c9-8e27-a2acf13d6047,Intel Corporation,2.0
12150493,402e0326-0c08-46e5-b461-abf4cdc1f585,"TOYOTA MOTOR ENGINEERING & MANUFACTURING NORTH AMERICA, INC.",2.0
9401280,099faafc-f645-4249-840e-89134f4fe2e2,WINBOND ELECTRONICS CORP.,3.0
9741967,55754f7e-e260-42ac-a700-1d2cc456c43e,"SEMICONDUCTOR ENERGY LABORATORY CO., LTD.",3.0
10075113,689fd210-50f8-485d-844b-cf30d5fb322d,TRINAMIC MOTION CONTROL GMBH & CO. KG,3.0
9186963,f94290bc-7c0d-49af-9797-828af77eb9c7,GM GLOBAL TECHNOLOGY OPERATIONS LLC,2.0
12362388,c4964f5d-a98f-4033-8db6-53dfcf11b3b1,NINGDE AMPEREX TECHNOLOGY LIMITED,3.0
11102313,e6405b83-cc50-4ecf-a672-ff77bb2d206a,Oracle International Corporation,2.0
11646845,766bd698-7279-4d4f-8a03-99eb5f85e100,ZTE CORPORATION,3.0
9091395,f94290bc-7c0d-49af-9797-828af77eb9c7,GM GLOBAL TECHNOLOGY OPERATIONS LLC,2.0
11584096,4b9a8bfb-01a8-4bb0-8eae-a6a06683095f,WEBASTO SE,3.0
D844630,55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION,3.0
9490345,88c962da-6df3-4f86-85ba-14c24c3cb600,"Taiwan Semiconductor Manufacturing Company, Ltd.",3.0
D1056649,6aed06ee-23d1-4792-96e8-ad15e584f8ef,"Shenzhen Yiju Technology Co., Ltd.",3.0
11010435,da258d86-b522-4ca8-b9c9-e44856d6d0f8,SPLUNK Inc.,2.0
11330357,99a9db97-af2f-45df-97d6-d202bd6a2f56,"SHENZHEN XIWXI TECHNOLOGY CO., LTD",3.0
10022631,ce1f1c1d-4b3f-4b72-9880-dee092bbe83e,"NIKE, Inc.",2.0
12256095,032529b2-fffd-497c-bc2a-ca2256f78e00,"Hangzhou Hikvision Digital Technology Co., Ltd.",3.0
10019015,43b07683-e287-4dbe-9a78-c703db948b5f,Locus Robotics Corp.,2.0
12459415,7fd570bb-8d88-4ad9-832b-532add7b7500,"HONDA MOTOR CO., LTD.",3.0
11171112,f354228e-3553-4520-9ba7-adc273a6e7ad,Renesas Electronics Corporation,3.0
11249214,0350699e-0a64-42b6-8f35-7b721f8cb4dd,SAUDI ARABIAN OIL COMPANY,3.0
9365582,7aebffc8-c7f6-4d0d-b661-a27983a7f654,Janssen Sciences Ireland UC,3.0
D1102404,ace39363-f02c-4ec4-bd9e-ffa4b996f3d3,"Harman International Industries, Incorporated",2.0
9394500,b2afc7b8-d44f-462a-bf37-89f31d1d6eb2,NTN CORPORATION,3.0
9838550,5b5d33ea-6f6d-44e1-be21-8e4dd896687b,NIKON CORPORATION,3.0
9954185,5cb5464d-f3e7-4a3a-8e5d-a128741a0b13,FUJIFILM Corporation,3.0
9977976,a805c4b4-0107-456c-8aee-65989ad7598f,"KONICA MINOLTA LABORATORY U.S.A., INC.",2.0
12104730,9a17345f-3da6-43ba-a7bd-ad35d92fcf77,Reliance Worldwide Corporation,2.0
11250408,cfea53a9-a099-444b-a636-6a6497749c07,"Savant Systems, Inc.",2.0
11891954,68154889-e861-4af4-b632-c47203f274d8,General Electric Company Polska Sp. z o.o.,3.0
10848878,c8e935a3-7bb5-49fb-b64f-dbfa94780de9,"SHENZHEN VOXTECH CO., LTD.",3.0
10216176,4391751f-71cf-4bb7-9010-25273be5aafb,ASM IP Holding B.V.,3.0
10153210,099faafc-f645-4249-840e-89134f4fe2e2,WINBOND ELECTRONICS CORP.,3.0
11186138,c1596d74-fe2e-4725-b78a-b73cc9c153e8,"NINGBO GEELY AUTOMOBILE RESEARCH AND DEVELOPMENT CO., LTD",3.0
10402286,f354228e-3553-4520-9ba7-adc273a6e7ad,Renesas Electronics Corporation,3.0
